adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,,0,,407595,tt0407267,fr,Les Troyens,"Alexandre Tarta's production of Berlioz's opera, recorded live at the Salzburg Festival in 2000. Sylvain Cambreling conducts, with performances by Jon Villars, Russell Braun and Tigran Martirossian.",0.0707,/c9fRnr2YSKGgRGXXDaZsb9clJsl.jpg,2000-08-16,0,210,False,Released,,Les Troyens,False,10.0,1,NR
False,,0,,527508,tt1101177,pt,A Família Braz,,0.0706,/wsOl5aHTY8IwB1cyLVZDGI1G3mG.jpg,2000-08-13,0,0,False,Released,,A Família Braz,False,6.0,1,NR
False,,0,,187907,tt0261900,fr,Pleure pas Germaine,"After the dead of the eldest daughter, Germaine and Gilles and their children leave for a holiday in the mountains to restore their bond. However, the killer of their daughter also resides in those mountains and Gilles wants revenge.",0.0705,/bDwliIsH8uLvJMT6JZYh4jXYCMv.jpg,2000-08-30,0,96,False,Released,,Don't Cry Germaine,False,4.375,4,NR
False,,0,,443534,,fr,Cypress Hill - Live at the Fillmore,,0.0702,,2000-08-16,0,0,False,Released,,Cypress Hill - Live at the Fillmore,False,0.0,0,NR
False,,0,,687548,tt0311019,pt,Disparos,,0.0701,/qP2XWpiL4ttqF7iG95sE3IozZjY.jpg,2000-08-16,0,0,False,Released,,Disparos,False,9.0,1,NR
False,,0,,817504,,en,I'm Telling,"This mixed media video piece explores the healing process of recovery from childhood sexual abuse through the interwoven mediums of story, poetry, dance and visual art. For survivors and their supporters.",0.07,,2000-08-12,0,13,False,Released,,I'm Telling,False,0.0,0,NR
False,,0,,1103851,,en,La traviata,The tragic tale of a Parisian courtesan who finds true love.,0.0698,,2000-08-28,0,195,False,Released,,La traviata,False,0.0,0,NR
False,,0,,375286,,de,Placebo - Bizarre Festival 2000,,0.0693,,2000-08-16,0,0,False,Released,,Placebo - Bizarre Festival 2000,False,0.0,0,NR
False,,0,,213884,tt0835032,en,Final Hours: Amelia Earhart's Last Flight,"In May 1937, Amelia Earhart embarked on the most ambitious and dangerous flight of her career: an attempt to fly around the world at the equator. Six weeks later, she and her navigator, Fred Noonan, disappeared without a trace in the South Pacific. In ""The Final Hours"", we take a journey around the world in a vintage Lockheed Electra, recreating Amelia's flight and reliving the adventure through her diaries and logbooks. Through interviews with aviation experts and historians we discover a possible solution to the mystery of her disappearance.",0.0693,,2000-08-12,0,56,False,Released,Amelia Earhart's Last Flight,Final Hours: Amelia Earhart's Last Flight,False,0.0,0,NR
False,,0,,175155,tt0284319,en,The Moschops,"Set 247 million years ago in what is now South Africa, The Moschops (2000) is a faux nature documentary focused on a genus long extinct. Trainor describes his animated film as being ""about the origin of compassion in the animal kingdom.""",0.0689,/qmFIPk57rZlOqBPt8v98TLqeqoZ.jpg,2000-08-19,0,13,False,Released,,The Moschops,False,10.0,1,NR
False,,0,,327722,tt0245281,fr,Micheline,"The story of a traveler who one day decided to get on the train without knowing where to go. He had been thinking about it for a long time: to live his life leaning out of the train window, and never come back down.",0.0683,,2000-08-23,0,100,False,Released,,Micheline,False,10.0,1,NR
